uniqueID,reportedTime,clearedTime,timeType,siteCode,cellName,count,cell,l_cellDown,l_siteDown
U2K1N:8551:56.3829702172205067,2021-08-22 09:17:24,2021-08-22 09:19:41,on,FS2U1301,FS2U1301A1,4,3,0,0
U2K1N:8551:56.3829702168375625,2021-08-22 09:17:24,2021-08-22 09:19:41,on,FS2U1301,FS2U1301B1,4,2,0,0
U2K1N:8551:56.3829702172205067,2021-08-22 09:19:41,,off,FS2U1301,FS2U1301A1,4,3,0,0
U2K1N:8551:56.3829702168375625,2021-08-22 09:19:41,,off,FS2U1301,FS2U1301B1,4,2,0,0
U2K1N:8551:56.3829702159474738,2021-08-22 09:19:41,,off,FS2U1301,FS2U1301B2,4,4,0,0
U2K1N:8551:56.3829702163747124,2021-08-22 09:19:41,,off,FS2U1301,FS2U1301A2,4,1,0,0
U2K2N:8551:56.3778213823781241,2021-08-22 09:30:45,,off,KD2U0541,KD2U0541A1,6,5,0,0
U2K2N:8551:56.3778213907093953,2021-08-22 09:30:45,,off,KD2U0541,KD2U0541C1,6,2,0,0
U2K2N:8551:56.3778213844335787,2021-08-22 09:30:45,,off,KD2U0541,KD2U0541C2,6,4,0,0
U2K2N:8551:56.3778213901718410,2021-08-22 09:30:45,,off,KD2U0541,KD2U0541A2,6,6,0,0
U2K2N:8551:56.3778213895875676,2021-08-22 09:30:45,,off,KD2U0541,KD2U0541B2,6,3,0,0
U2K2N:8551:56.3778213766613160,2021-08-22 09:30:45,,off,KD2U0541,KD2U0541B1,6,1,0,0
U2K1N:8551:56.3832352532140934,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH2U0699,TH2U0699A2,6,6,1,0
U2K1N:8551:56.3832352507339531,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH2U0699,TH2U0699B1,6,3,1,0
U2K1N:8551:56.3832352475807766,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH1U0699,TH1U0699A2,6,5,1,0
U2K1N:8551:56.3832352498615692,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH2U0699,TH2U0699B2,6,2,1,0
U2K1N:8551:56.3832352482865317,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH1U0699,TH1U0699C1,6,4,1,0
U2K1N:8551:56.3832352493949128,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH1U0699,TH1U0699A1,6,3,1,0
U2K1N:8551:56.3832352516396853,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH1U0699,TH1U0699B2,6,6,1,0
U2K1N:8551:56.3832352526883566,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH2U0699,TH2U0699A1,6,1,1,0
U2K1N:8551:56.3832352521656144,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH2U0699,TH2U0699C1,6,5,1,0
U2K1N:8551:56.3832352511774000,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH1U0699,TH1U0699C2,6,1,1,0
U2K1N:8551:56.3832352488867963,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH1U0699,TH1U0699B1,6,2,1,1
U2K1N:8551:56.3832352502970007,2021-08-22 10:01:35,2021-08-22 10:45:52,on,TH2U0699,TH2U0699C2,6,4,1,1
U2K1N:8551:56.3833045340063064,2021-08-22 10:13:09,2021-08-22 10:15:12,on,BU2U0071,BU2U0071A1,6,1,0,0
U2K1N:8551:56.3833045441481687,2021-08-22 10:13:09,2021-08-22 10:15:18,on,BU2U0071,BU2U0071B2,6,4,0,0
U2K1N:8551:56.3833045513398836,2021-08-22 10:13:09,2021-08-22 10:15:18,on,BU2U0071,BU2U0071C2,6,6,0,0
U2K1N:8551:56.3833045532523808,2021-08-22 10:13:09,2021-08-22 10:15:12,on,BU2U0071,BU2U0071B1,6,5,0,0
U2K1N:8551:56.3833045423287998,2021-08-22 10:13:09,2021-08-22 10:15:18,on,BU2U0071,BU2U0071C1,6,3,0,0
U2K1N:8551:56.3833045432347004,2021-08-22 10:13:09,2021-08-22 10:15:12,on,BU2U0071,BU2U0071A2,6,2,0,0
U2K1N:8551:56.3833045532523808,2021-08-22 10:15:12,,off,BU2U0071,BU2U0071B1,6,5,0,0
U2K1N:8551:56.3833045340063064,2021-08-22 10:15:12,,off,BU2U0071,BU2U0071A1,6,1,0,0
U2K1N:8551:56.3833045432347004,2021-08-22 10:15:12,,off,BU2U0071,BU2U0071A2,6,2,0,0
U2K1N:8551:56.3833045423287998,2021-08-22 10:15:18,,off,BU2U0071,BU2U0071C1,6,3,0,0
U2K1N:8551:56.3833045441481687,2021-08-22 10:15:18,,off,BU2U0071,BU2U0071B2,6,4,0,0
U2K1N:8551:56.3833045513398836,2021-08-22 10:15:18,,off,BU2U0071,BU2U0071C2,6,6,0,0
U2K1N:8551:56.3832352507339531,2021-08-22 10:45:52,,off,TH2U0699,TH2U0699B1,6,3,0,0
U2K1N:8551:56.3832352498615692,2021-08-22 10:45:52,,off,TH2U0699,TH2U0699B2,6,2,0,0
U2K1N:8551:56.3832352511774000,2021-08-22 10:45:52,,off,TH1U0699,TH1U0699C2,6,1,0,0
U2K1N:8551:56.3832352526883566,2021-08-22 10:45:52,,off,TH2U0699,TH2U0699A1,6,1,0,0
U2K1N:8551:56.3832352493949128,2021-08-22 10:45:52,,off,TH1U0699,TH1U0699A1,6,3,0,0
U2K1N:8551:56.3832352516396853,2021-08-22 10:45:52,,off,TH1U0699,TH1U0699B2,6,6,0,0
U2K1N:8551:56.3832352482865317,2021-08-22 10:45:52,,off,TH1U0699,TH1U0699C1,6,4,0,0
U2K1N:8551:56.3832352488867963,2021-08-22 10:45:52,,off,TH1U0699,TH1U0699B1,6,2,0,0
U2K1N:8551:56.3832352502970007,2021-08-22 10:45:52,,off,TH2U0699,TH2U0699C2,6,4,0,0
U2K1N:8551:56.3832352521656144,2021-08-22 10:45:52,,off,TH2U0699,TH2U0699C1,6,5,0,0
U2K1N:8551:56.3832352475807766,2021-08-22 10:45:52,,off,TH1U0699,TH1U0699A2,6,5,0,0
U2K1N:8551:56.3832352532140934,2021-08-22 10:45:52,,off,TH2U0699,TH2U0699A2,6,6,0,0
U2K1N:8551:56.3835862683026519,2021-08-22 11:00:04,2021-08-22 11:09:33,on,TH7U5451,TH7U5451A2,2,1,1,0
U2K1N:8551:56.3835862690727961,2021-08-22 11:00:04,2021-08-22 11:09:33,on,TH7U5451,TH7U5451A1,2,2,1,1
U2K1N:8551:56.3835862690727961,2021-08-22 11:09:33,,off,TH7U5451,TH7U5451A1,2,2,0,0
U2K1N:8551:56.3835862683026519,2021-08-22 11:09:33,,off,TH7U5451,TH7U5451A2,2,1,0,0
U2K1N:8551:56.3822888717073384,2021-08-22 11:14:47,,off,BU2U0102,BU2U0102C1,6,6,0,0
U2K1N:8551:56.3822888733473352,2021-08-22 11:14:47,,off,BU2U0102,BU2U0102A1,6,5,0,0
U2K1N:8551:56.3822888551479462,2021-08-22 11:14:47,,off,BU2U0102,BU2U0102B2,6,3,0,0
U2K1N:8551:56.3822888558117912,2021-08-22 11:14:47,,off,BU2U0102,BU2U0102A2,6,1,0,0
U2K1N:8551:56.3822888725509123,2021-08-22 11:14:47,,off,BU2U0102,BU2U0102B1,6,4,0,0
U2K1N:8551:56.3822888544603407,2021-08-22 11:14:47,,off,BU2U0102,BU2U0102C2,6,2,0,0
U2K1N:8551:56.3844221723980267,2021-08-22 13:19:23,2021-08-22 13:21:02,on,TH7U5451,TH7U5451A2,2,1,0,0
U2K1N:8551:56.3844221671906687,2021-08-22 13:19:23,2021-08-22 13:21:02,on,TH7U5451,TH7U5451A1,2,2,0,0
U2K1N:8551:56.3844221671906687,2021-08-22 13:21:02,,off,TH7U5451,TH7U5451A1,2,2,0,0
U2K1N:8551:56.3844221723980267,2021-08-22 13:21:02,,off,TH7U5451,TH7U5451A2,2,1,0,0
U2K1N:8551:56.3845609199667940,2021-08-22 13:42:31,2021-08-22 13:47:32,on,TH1U2176,TH1U2176B1,6,5,0,0
U2K1N:8551:56.3845609300805049,2021-08-22 13:42:31,2021-08-22 13:47:32,on,TH1U2176,TH1U2176C2,6,6,0,0
U2K1N:8551:56.3845609250747746,2021-08-22 13:42:31,2021-08-22 13:47:32,on,TH1U2176,TH1U2176A2,6,4,0,0
U2K1N:8551:56.3845609243890067,2021-08-22 13:42:31,2021-08-22 13:47:32,on,TH1U2176,TH1U2176A1,6,3,0,0
U2K1N:8551:56.3845609254781237,2021-08-22 13:42:31,2021-08-22 13:47:32,on,TH1U2176,TH1U2176C1,6,2,0,0
U2K1N:8551:56.3845609310362092,2021-08-22 13:42:31,2021-08-22 13:47:32,on,TH1U2176,TH1U2176B2,6,1,0,0
U2K1N:8551:56.3845609254781237,2021-08-22 13:47:32,,off,TH1U2176,TH1U2176C1,6,2,0,0
U2K1N:8551:56.3845609243890067,2021-08-22 13:47:32,,off,TH1U2176,TH1U2176A1,6,3,0,0
U2K1N:8551:56.3845609300805049,2021-08-22 13:47:32,,off,TH1U2176,TH1U2176C2,6,6,0,0
U2K1N:8551:56.3845609199667940,2021-08-22 13:47:32,,off,TH1U2176,TH1U2176B1,6,5,0,0
U2K1N:8551:56.3845609250747746,2021-08-22 13:47:32,,off,TH1U2176,TH1U2176A2,6,4,0,0
U2K1N:8551:56.3845609310362092,2021-08-22 13:47:32,,off,TH1U2176,TH1U2176B2,6,1,0,0
U2K1N:8551:56.3847278233535093,2021-08-22 14:10:23,2021-08-22 14:17:21,on,TH2U2314,TH2U2314A2,6,1,0,0
U2K1N:8551:56.3847278184861392,2021-08-22 14:10:23,2021-08-22 14:17:21,on,TH2U2314,TH2U2314A1,6,2,0,0
U2K1N:8551:56.3847320864346227,2021-08-22 14:11:06,2021-08-22 14:16:31,on,TH2U2314,TH2U2314B1,6,3,0,0
U2K1N:8551:56.3847320833929747,2021-08-22 14:11:06,2021-08-22 14:16:41,on,TH2U2314,TH2U2314B2,6,6,0,0
U2K1N:8551:56.3847320864346227,2021-08-22 14:16:31,,off,TH2U2314,TH2U2314B1,6,3,0,0
U2K1N:8551:56.3847320833929747,2021-08-22 14:16:41,,off,TH2U2314,TH2U2314B2,6,6,0,0
U2K1N:8551:56.3847278184861392,2021-08-22 14:17:21,,off,TH2U2314,TH2U2314A1,6,2,0,0
U2K1N:8551:56.3847278233535093,2021-08-22 14:17:21,,off,TH2U2314,TH2U2314A2,6,1,0,0
U2K2N:8551:56.3858221457443187,2021-08-22 17:12:10,2021-08-22 17:16:26,on,AS2U0342,AS2U0342A2,6,4,0,0
U2K2N:8551:56.3858221454947062,2021-08-22 17:12:10,2021-08-22 17:16:26,on,AS2U0342,AS2U0342B2,6,2,0,0
U2K2N:8551:56.3858221452321705,2021-08-22 17:12:10,2021-08-22 17:16:26,on,AS2U0342,AS2U0342C2,6,1,0,0
U2K2N:8551:56.3858221428632674,2021-08-22 17:12:10,2021-08-22 17:16:26,on,AS2U0342,AS2U0342A1,6,5,0,0
U2K2N:8551:56.3858221483619650,2021-08-22 17:12:10,2021-08-22 17:16:26,on,AS2U0342,AS2U0342C1,6,3,0,0
U2K2N:8551:56.3858221448450026,2021-08-22 17:12:10,2021-08-22 17:16:26,on,AS2U0342,AS2U0342B1,6,6,0,0
U2K2N:8551:56.3858221457443187,2021-08-22 17:16:26,,off,AS2U0342,AS2U0342A2,6,4,0,0
U2K2N:8551:56.3858221448450026,2021-08-22 17:16:26,,off,AS2U0342,AS2U0342B1,6,6,0,0
U2K2N:8551:56.3858221452321705,2021-08-22 17:16:26,,off,AS2U0342,AS2U0342C2,6,1,0,0
U2K2N:8551:56.3858221428632674,2021-08-22 17:16:26,,off,AS2U0342,AS2U0342A1,6,5,0,0
U2K2N:8551:56.3858221454947062,2021-08-22 17:16:26,,off,AS2U0342,AS2U0342B2,6,2,0,0
U2K2N:8551:56.3858221483619650,2021-08-22 17:16:26,,off,AS2U0342,AS2U0342C1,6,3,0,0
U2K1N:8551:56.3863529459114491,2021-08-22 18:41:15,2021-08-22 18:43:23,on,TH2U1034,TH2U1034D2,8,3,0,0
U2K1N:8551:56.3863529525239346,2021-08-22 18:41:15,2021-08-22 18:43:23,on,TH2U1034,TH2U1034D1,8,7,0,0
U2K1N:8551:56.3863529525239346,2021-08-22 18:43:23,,off,TH2U1034,TH2U1034D1,8,7,0,0
U2K1N:8551:56.3863529459114491,2021-08-22 18:43:23,,off,TH2U1034,TH2U1034D2,8,3,0,0
U2K1N:8551:56.3863850845891534,2021-08-22 18:46:35,2021-08-22 18:50:58,on,TH2U1034,TH2U1034B1,8,8,0,0
U2K1N:8551:56.3863850854833223,2021-08-22 18:46:35,2021-08-22 18:50:59,on,TH2U1034,TH2U1034B2,8,2,0,0
U2K1N:8551:56.3863850845891534,2021-08-22 18:50:58,,off,TH2U1034,TH2U1034B1,8,8,0,0
U2K1N:8551:56.3863850854833223,2021-08-22 18:50:59,,off,TH2U1034,TH2U1034B2,8,2,0,0
U2K1N:8551:56.3916247889373041,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH2U2044,TH2U2044B2,6,1,1,0
U2K1N:8551:56.3916247692051838,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH1U2151,TH1U2151C1,6,5,1,0
U2K1N:8551:56.3916247587263522,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH2U2151,TH2U2151A1,6,4,1,0
U2K1N:8551:56.3916247630938442,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH1U2044,TH1U2044A1,6,6,1,0
U2K1N:8551:56.3916247750571154,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH1U2044,TH1U2044B2,6,4,1,0
U2K1N:8551:56.3916248827931155,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH1U1796,TH1U1796A2,6,3,1,0
U2K1N:8551:56.3916247731750039,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH1U2151,TH1U2151A2,6,1,1,0
U2K1N:8551:56.3916248205302443,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH2U2044,TH2U2044A1,6,4,1,0
U2K1N:8551:56.3916247928206844,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH2U2151,TH2U2151A2,6,3,1,0
U2K1N:8551:56.3916247830707873,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH2U2044,TH2U2044C2,6,3,1,0
U2K1N:8551:56.3916248989096258,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH2U1796,TH2U1796B2,6,2,1,0
U2K1N:8551:56.3916247711257250,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH1U2044,TH1U2044B1,6,5,1,0
U2K1N:8551:56.3916248162493931,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH2U2151,TH2U2151C1,6,2,1,0
U2K1N:8551:56.3916247671043164,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH1U2044,TH1U2044A2,6,2,1,0
U2K1N:8551:56.3916247850183483,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH2U2151,TH2U2151B1,6,5,1,0
U2K1N:8551:56.3916248969101851,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH2U1796,TH2U1796A2,6,5,1,0
U2K1N:8551:56.3916248246424532,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH2U2044,TH2U2044C1,6,6,1,0
U2K1N:8551:56.3916247790684491,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH1U2044,TH1U2044C2,6,1,1,0
U2K1N:8551:56.3916248948893986,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH2U1796,TH2U1796C2,6,1,1,0
U2K1N:8551:56.3916247545694255,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH1U2044,TH1U2044C1,6,3,1,1
U2K1N:8551:56.3916249008643318,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH2U1796,TH2U1796A1,6,6,1,0
U2K1N:8551:56.3916248929443722,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH1U1796,TH1U1796C2,6,4,1,0
U2K1N:8551:56.3916247650738785,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH1U2151,TH1U2151B1,6,4,1,0
U2K1N:8551:56.3916248848208990,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH1U1796,TH1U1796B1,6,5,1,0
U2K1N:8551:56.3916249027294937,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH2U1796,TH2U1796B1,6,4,1,0
U2K1N:8551:56.3916249046146783,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH2U1796,TH2U1796C1,6,3,1,1
U2K1N:8551:56.3916247947334429,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH2U2044,TH2U2044A2,6,2,1,0
U2K1N:8551:56.3916247869803004,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH2U2151,TH2U2151C2,6,1,1,0
U2K1N:8551:56.3916248226126491,2021-08-23 09:19:50,2021-08-24 01:53:59,on,TH2U2044,TH2U2044B1,6,5,1,1
U2K1N:8551:56.3916247770342428,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH1U2151,TH1U2151B2,6,3,1,0
U2K1N:8551:56.3916248785178236,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH1U1796,TH1U1796A1,6,2,1,0
U2K1N:8551:56.3916247909098640,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH2U2151,TH2U2151B2,6,6,1,1
U2K1N:8551:56.3916248184125417,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH1U2151,TH1U2151A1,6,2,1,0
U2K1N:8551:56.3916248909185134,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH1U1796,TH1U1796C1,6,1,1,0
U2K1N:8551:56.3916248889153144,2021-08-23 09:19:50,2021-08-24 00:41:58,on,TH1U1796,TH1U1796B2,6,6,1,1
U2K1N:8551:56.3916247810522762,2021-08-23 09:19:50,2021-08-23 23:28:13,on,TH1U2151,TH1U2151C2,6,6,1,1
U2K1N:8551:56.3919862259855116,2021-08-23 10:19:31,2021-08-23 13:19:39,on,KZ2U0204,KZ2U0204C1,6,6,1,0
U2K1N:8551:56.3919862178124539,2021-08-23 10:19:31,2021-08-23 13:19:38,on,KZ2U0204,KZ2U0204C2,6,5,1,0
U2K1N:8551:56.3919883417643295,2021-08-23 10:19:51,2021-08-23 13:19:29,on,KZ2U0204,KZ2U0204B2,6,4,1,0
U2K1N:8551:56.3919883350864961,2021-08-23 10:19:51,2021-08-23 13:19:28,on,KZ2U0204,KZ2U0204B1,6,2,1,0
U2K2N:8551:56.3923063892589964,2021-08-23 11:12:53,2021-08-23 11:47:50,on,KS2U0029,KS2U0029B1,6,6,1,0
U2K2N:8551:56.3923063924354880,2021-08-23 11:12:53,2021-08-23 11:47:50,on,KS2U0029,KS2U0029B2,6,1,1,0
U2K2N:8551:56.3924928601724434,2021-08-23 11:43:57,2021-08-23 12:12:44,on,ZN2U0151,ZN2U0151C1,6,4,1,0
U2K2N:8551:56.3924929642572794,2021-08-23 11:43:57,2021-08-23 12:12:27,on,ZN2U0261,ZN2U0261A1,4,3,1,0
U2K2N:8551:56.3924929298807595,2021-08-23 11:43:57,2021-08-23 12:12:49,on,ZN2U0036,ZN2U0036A2,6,1,1,0
U2K2N:8551:56.3924929638906109,2021-08-23 11:43:57,2021-08-23 12:12:27,on,ZN2U0261,ZN2U0261B1,4,4,1,0
U2K2N:8551:56.3924929267429553,2021-08-23 11:43:57,2021-08-23 12:12:49,on,ZN2U0036,ZN2U0036B1,6,6,1,0
U2K2N:8551:56.3924929290630792,2021-08-23 11:43:57,2021-08-23 12:12:49,on,ZN2U0036,ZN2U0036B2,6,5,1,0
U2K2N:8551:56.3924929166617085,2021-08-23 11:43:57,2021-08-23 12:12:49,on,ZN2U0036,ZN2U0036A1,6,4,1,0
U2K2N:8551:56.3924928622331729,2021-08-23 11:43:57,2021-08-23 12:12:44,on,ZN2U0151,ZN2U0151B2,6,5,1,0
U2K2N:8551:56.3924929600611693,2021-08-23 11:43:57,2021-08-23 12:12:45,on,ZN2U0150,ZN2U0150A1,6,6,1,0
U2K2N:8551:56.3924929342211157,2021-08-23 11:43:57,2021-08-23 12:12:45,on,ZN2U0150,ZN2U0150B2,6,1,1,0
U2K2N:8551:56.3924929260022263,2021-08-23 11:43:57,2021-08-23 12:12:49,on,ZN2U0036,ZN2U0036C1,6,2,1,0
U2K2N:8551:56.3924928577306469,2021-08-23 11:43:57,2021-08-23 12:12:44,on,ZN2U0151,ZN2U0151A1,6,3,1,0
U2K2N:8551:56.3924928605440552,2021-08-23 11:43:57,2021-08-23 12:12:44,on,ZN2U0151,ZN2U0151B1,6,1,1,0
U2K2N:8551:56.3924929610834616,2021-08-23 11:43:57,2021-08-23 12:12:45,on,ZN2U0150,ZN2U0150A2,6,5,1,0
U2K2N:8551:56.3924928617931944,2021-08-23 11:43:57,2021-08-23 12:12:44,on,ZN2U0151,ZN2U0151C2,6,6,1,0
U2K2N:8551:56.3924929322042615,2021-08-23 11:43:57,2021-08-23 12:12:49,on,ZN2U0036,ZN2U0036C2,6,3,1,1
U2K2N:8551:56.3924929615342940,2021-08-23 11:43:57,2021-08-23 12:12:45,on,ZN2U0150,ZN2U0150C1,6,3,1,0
U2K2N:8551:56.3924929630485621,2021-08-23 11:43:57,2021-08-23 12:12:27,on,ZN2U0261,ZN2U0261B2,4,2,1,0
U2K2N:8551:56.3924929634377415,2021-08-23 11:43:57,2021-08-23 12:12:27,on,ZN2U0261,ZN2U0261A2,4,1,1,1
U2K2N:8551:56.3924929607572454,2021-08-23 11:43:57,2021-08-23 12:12:45,on,ZN2U0150,ZN2U0150C2,6,2,1,0
U2K2N:8551:56.3924929623275222,2021-08-23 11:43:57,2021-08-23 12:12:45,on,ZN2U0150,ZN2U0150B1,6,4,1,1
U2K2N:8551:56.3924928626841330,2021-08-23 11:43:57,2021-08-23 12:12:44,on,ZN2U0151,ZN2U0151A2,6,2,1,1
U2K2N:8551:56.3924929317651639,2021-08-23 11:43:58,2021-08-23 12:12:53,on,ZN2U0255,ZN2U0255C1,6,3,1,0
U2K2N:8551:56.3924929326126473,2021-08-23 11:43:58,2021-08-23 12:12:53,on,ZN2U0255,ZN2U0255B1,6,4,1,0
U2K2N:8551:56.3924929312866571,2021-08-23 11:43:58,2021-08-23 12:12:53,on,ZN2U0255,ZN2U0255A2,6,1,1,0
U2K2N:8551:56.3924929278664793,2021-08-23 11:43:58,2021-08-23 12:12:53,on,ZN2U0255,ZN2U0255A1,6,2,1,0
U2K2N:8551:56.3924929346613913,2021-08-23 11:43:58,2021-08-23 12:12:53,on,ZN2U0255,ZN2U0255C2,6,6,1,0
U2K2N:8551:56.3924929350895944,2021-08-23 11:43:58,2021-08-23 12:12:53,on,ZN2U0255,ZN2U0255B2,6,5,1,1
U2K2N:8551:56.3924983037780727,2021-08-23 11:44:52,2021-08-23 11:47:38,on,KS2U0029,KS2U0029C2,6,5,0,0
U2K2N:8551:56.3924983012266658,2021-08-23 11:44:52,2021-08-23 11:47:38,on,KS2U0029,KS2U0029A2,6,4,0,0
U2K2N:8551:56.3924983022158810,2021-08-23 11:44:52,2021-08-23 11:47:38,on,KS2U0029,KS2U0029C1,6,3,0,0
U2K2N:8551:56.3924982936355035,2021-08-23 11:44:52,2021-08-23 11:47:38,on,KS2U0029,KS2U0029A1,6,2,0,0
U2K2N:8551:56.3924983037780727,2021-08-23 11:47:38,,off,KS2U0029,KS2U0029C2,6,5,0,0
U2K2N:8551:56.3924982936355035,2021-08-23 11:47:38,,off,KS2U0029,KS2U0029A1,6,2,0,0
U2K2N:8551:56.3924983022158810,2021-08-23 11:47:38,,off,KS2U0029,KS2U0029C1,6,3,0,0
U2K2N:8551:56.3924983012266658,2021-08-23 11:47:38,,off,KS2U0029,KS2U0029A2,6,4,0,0
U2K2N:8551:56.3923063924354880,2021-08-23 11:47:50,,off,KS2U0029,KS2U0029B2,6,1,0,0
U2K2N:8551:56.3923063892589964,2021-08-23 11:47:50,,off,KS2U0029,KS2U0029B1,6,6,0,0
U2K2N:8551:56.3924929634377415,2021-08-23 12:12:27,,off,ZN2U0261,ZN2U0261A2,4,1,0,0
U2K2N:8551:56.3924929630485621,2021-08-23 12:12:27,,off,ZN2U0261,ZN2U0261B2,4,2,0,0
U2K2N:8551:56.3924929638906109,2021-08-23 12:12:27,,off,ZN2U0261,ZN2U0261B1,4,4,0,0
U2K2N:8551:56.3924929642572794,2021-08-23 12:12:27,,off,ZN2U0261,ZN2U0261A1,4,3,0,0
U2K2N:8551:56.3924928622331729,2021-08-23 12:12:44,,off,ZN2U0151,ZN2U0151B2,6,5,0,0
U2K2N:8551:56.3924928577306469,2021-08-23 12:12:44,,off,ZN2U0151,ZN2U0151A1,6,3,0,0
U2K2N:8551:56.3924928601724434,2021-08-23 12:12:44,,off,ZN2U0151,ZN2U0151C1,6,4,0,0
U2K2N:8551:56.3924928605440552,2021-08-23 12:12:44,,off,ZN2U0151,ZN2U0151B1,6,1,0,0
U2K2N:8551:56.3924928626841330,2021-08-23 12:12:44,,off,ZN2U0151,ZN2U0151A2,6,2,0,0
U2K2N:8551:56.3924928617931944,2021-08-23 12:12:44,,off,ZN2U0151,ZN2U0151C2,6,6,0,0
U2K2N:8551:56.3924929607572454,2021-08-23 12:12:45,,off,ZN2U0150,ZN2U0150C2,6,2,0,0
U2K2N:8551:56.3924929615342940,2021-08-23 12:12:45,,off,ZN2U0150,ZN2U0150C1,6,3,0,0
U2K2N:8551:56.3924929623275222,2021-08-23 12:12:45,,off,ZN2U0150,ZN2U0150B1,6,4,0,0
U2K2N:8551:56.3924929610834616,2021-08-23 12:12:45,,off,ZN2U0150,ZN2U0150A2,6,5,0,0
U2K2N:8551:56.3924929600611693,2021-08-23 12:12:45,,off,ZN2U0150,ZN2U0150A1,6,6,0,0
U2K2N:8551:56.3924929342211157,2021-08-23 12:12:45,,off,ZN2U0150,ZN2U0150B2,6,1,0,0
U2K2N:8551:56.3924929166617085,2021-08-23 12:12:49,,off,ZN2U0036,ZN2U0036A1,6,4,0,0
U2K2N:8551:56.3924929290630792,2021-08-23 12:12:49,,off,ZN2U0036,ZN2U0036B2,6,5,0,0
U2K2N:8551:56.3924929267429553,2021-08-23 12:12:49,,off,ZN2U0036,ZN2U0036B1,6,6,0,0
U2K2N:8551:56.3924929298807595,2021-08-23 12:12:49,,off,ZN2U0036,ZN2U0036A2,6,1,0,0
U2K2N:8551:56.3924929322042615,2021-08-23 12:12:49,,off,ZN2U0036,ZN2U0036C2,6,3,0,0
U2K2N:8551:56.3924929260022263,2021-08-23 12:12:49,,off,ZN2U0036,ZN2U0036C1,6,2,0,0
U2K2N:8551:56.3924929326126473,2021-08-23 12:12:53,,off,ZN2U0255,ZN2U0255B1,6,4,0,0
U2K2N:8551:56.3924929350895944,2021-08-23 12:12:53,,off,ZN2U0255,ZN2U0255B2,6,5,0,0
U2K2N:8551:56.3924929346613913,2021-08-23 12:12:53,,off,ZN2U0255,ZN2U0255C2,6,6,0,0
U2K2N:8551:56.3924929312866571,2021-08-23 12:12:53,,off,ZN2U0255,ZN2U0255A2,6,1,0,0
U2K2N:8551:56.3924929278664793,2021-08-23 12:12:53,,off,ZN2U0255,ZN2U0255A1,6,2,0,0
U2K2N:8551:56.3924929317651639,2021-08-23 12:12:53,,off,ZN2U0255,ZN2U0255C1,6,3,0,0
U2K1N:8551:56.3927351661608070,2021-08-23 12:24:53,2021-08-23 12:27:33,on,TH1U1782,TH1U1782C1,6,3,0,0
U2K1N:8551:56.3927371447604560,2021-08-23 12:25:13,2021-08-23 12:27:33,on,TH1U1782,TH1U1782A2,6,2,0,0
U2K1N:8551:56.3927371419353770,2021-08-23 12:25:13,2021-08-23 12:27:33,on,TH1U1782,TH1U1782A1,6,5,0,0
